sessions,deposits,feature_used,churn_probability,actual_churn
2,168.95,1,0.49876022619550087,0
5,120.33,1,0.48314656551249874,1
2,96.5,0,0.5545359328214422,1
5,73.53,1,0.48754941180579225,0
7,126.24,1,0.4691575221460843,0
6,201.47,1,0.4688079538612502,1
7,29.77,1,0.4782156686771816,0
7,312.76,1,0.4517067277472543,1
7,90.21,0,0.5216689791857193,0
4,115.62,1,0.49031757112517205,1
4,25.23,1,0.4988274290513902,0
9,37.23,1,0.46409596077555954,1
11,97.93,1,0.4450757317054397,0
5,68.79,1,0.4879954603162176,1
7,214.4,0,0.5099875784918114,0
6,83.91,1,0.4798476945300051,0
8,70.94,1,0.4676379404303423,0
3,73.28,0,0.5500393726327202,0
3,82.25,1,0.5001911504660143,0
5,105.45,1,0.4845461937657865,1
4,56.5,1,0.49588315612936523,0
5,127.37,0,0.5316067798619347,0
6,35.68,1,0.4843831598294928,1
8,67.84,0,0.5170496016919133,0
7,184.76,1,0.4636722326857457,0
4,78.41,1,0.4938203457624121,1
6,77.7,0,0.5295586789318824,1
6,43.01,1,0.4836936750478522,0
8,114.95,1,0.46351365283715185,0
7,25.84,1,0.478585024449901,0
6,98.34,0,0.5276215860635604,0
4,43.39,0,0.546157384428879,1
6,203.47,1,0.4686203724120913,0
10,236.47,0,0.4877152082881499,0
3,46.82,0,0.5525046262126218,0
9,46.04,1,0.46327079316474745,0
9,26.97,1,0.46505718671060153,0
4,227.67,1,0.4797768406009852,0
8,127.65,1,0.4623244063140727,1
5,178.46,0,0.5268126322638067,0
4,22.49,0,0.548107825985654,0
13,137.97,1,0.42811910681056553,1
9,82.48,1,0.45985991337257215,0
7,108.18,0,0.5199798718150113,0
12,89.28,0,0.4881089143177774,0
7,166.34,1,0.4653979207856079,0
5,165.19,0,0.5280583645680429,0
5,70.54,0,0.5369326683476026,1
5,55.97,1,0.48920195532583877,0
5,115.36,1,0.48361402055311226,0
4,34.38,1,0.49796587979817003,1
2,27.59,0,0.5609378430358789,0
1,308.31,1,0.49237145589450504,0
4,51.96,1,0.49631061363820583,1
0,33.67,1,0.5249427658633921,0
4,93.4,1,0.49240916524397227,0
5,141.94,0,0.5302401261450191,0
3,242.22,1,0.48513285828889297,0
8,75.72,1,0.4671897703151458,0
2,217.11,0,0.5432885455142328,0
9,67.55,1,0.4612569643226381,0
8,373.7,1,0.4393845423553143,0
7,137.66,1,0.4680864573197439,1
4,144.05,0,0.536744729517256,1
3,93.23,0,0.5481790166710641,1
1,95.74,0,0.5612488589861556,0
4,290.42,0,0.5230127150917323,0
9,63.08,1,0.4616753568655508,0
4,77.46,0,0.5429748717603742,0
3,79.21,1,0.5004773948450228,1
8,271.75,0,0.49785618847029267,0
6,76.17,1,0.48057534646523975,1
5,50.55,1,0.4897120722121393,1
5,286.42,0,0.5166667544138605,1
3,39.66,1,0.504201299583506,0
10,30.86,1,0.4580003628682167,0
10,36.59,1,0.45746468526460365,1
6,81.89,0,0.5291655116920755,0
4,111.77,1,0.4906799538202172,0
3,148.11,0,0.5430546084491434,1
6,70.01,0,0.530280171710769,0
7,70.26,1,0.474411729843939,0
7,249.59,0,0.506675042008703,0
7,135.65,1,0.4682749511910882,0
2,108.1,0,0.5534564226460114,1
7,265.85,0,0.5051442255664214,0
0,39.66,0,0.573044755831378,1
7,39.81,0,0.5264036091085359,0
1,227.07,1,0.5000203719103996,0
6,89.65,1,0.47930812138816237,1
5,73.64,1,0.48753906070172903,1
8,130.06,0,0.5111957461981296,1
6,110.81,1,0.4773194596167786,0
7,116.0,1,0.4701181584916451,1
10,56.45,0,0.5046631717812762,0
8,102.5,0,0.5137891529380303,0
6,119.93,1,0.4764625606266114,1
4,61.73,0,0.5444446786698687,0
11,104.37,1,0.44447674247441554,1
7,164.85,1,0.4655375490544259,0
5,72.7,1,0.48762751593465453,0
8,108.86,0,0.5131907352680143,0
5,80.87,1,0.48685873471846164,0
3,118.26,0,0.5458430463766663,0
1,52.52,0,0.5652532797630702,1
4,11.69,0,0.5491151346816535,0
11,47.53,1,0.4497688524498117,0
8,24.25,1,0.47201820474005757,0
4,57.29,1,0.49580877535382895,0
5,106.46,0,0.5335672868296836,0
4,47.97,0,0.5457297756476185,0
3,193.81,0,0.5387803692956105,0
4,184.78,1,0.4838099596630048,1
2,158.1,1,0.4997818529400036,0
5,89.49,0,0.5351576231428848,0
4,222.54,1,0.48025910671026006,0
8,120.6,1,0.46298452653375227,0
3,147.55,1,0.4940428248718262,0
7,42.5,1,0.4770194223169962,0
2,48.66,0,0.5589824383425752,0
4,70.35,1,0.4945791680888583,1
6,66.02,1,0.4815296914414374,1
5,81.89,1,0.4867627589801801,0
9,81.65,1,0.4599375629474307,1
8,49.34,1,0.4696637850239583,0
4,103.58,1,0.49145087274951404,0
3,88.48,1,0.49960453762128193,0
5,154.57,0,0.5290550749910042,1
3,111.98,0,0.5464293325924109,0
7,44.25,1,0.47685499398233333,1
6,233.17,0,0.5149497696988151,1
10,111.68,1,0.45045432673011687,1
6,1.16,1,0.48763098443212444,0
8,236.01,1,0.45219620640366986,1
7,52.23,1,0.4761052649058442,0
8,74.74,1,0.4672816502736589,0
5,65.53,0,0.5374018001608594,0
4,142.93,0,0.5368496168455555,1
3,139.72,1,0.494780000576169,1
7,157.59,0,0.5153332921590917,0
3,46.93,1,0.5035168017762301,1
3,5.89,0,0.556312914570522,1
7,16.1,0,0.5286293628042825,1
3,72.23,0,0.5501372478122696,1
7,79.42,0,0.5226829600153239,1
7,133.34,0,0.5176141744698644,0
9,182.78,0,0.49950084411178514,0
1,46.16,1,0.5170481342406704,1
10,54.62,1,0.45577977103345396,0
8,77.92,1,0.46698351729848286,0
2,58.91,0,0.5580305196478078,1
11,42.12,1,0.45027316490730485,0
7,62.81,0,0.5242435019887182,0
3,82.02,0,0.549224528662947,0
3,77.74,0,0.549623593072208,1
8,273.32,0,0.4977083611532912,0
5,219.12,0,0.5229936279477779,1
9,132.15,0,0.5042680296812263,0
6,159.62,1,0.4727350375711128,0
6,91.02,0,0.528308676516831,1
5,81.02,1,0.48684462057835676,0
5,175.71,1,0.47793996263231836,0
7,115.05,1,0.470207291361149,0
4,27.76,1,0.4985892074147058,0
7,62.86,1,0.4751067334789641,1
7,84.9,0,0.5221680046366735,0
7,55.09,1,0.4758365910476515,1
3,76.42,0,0.5497466561542532,1
11,131.06,1,0.44199602414924305,0
4,92.1,1,0.49253154467739957,1
4,160.25,0,0.5352272501852667,0
7,160.95,1,0.4659030445337461,0
2,112.33,0,0.5530626476608818,0
5,37.29,1,0.4909601585268442,1
7,262.35,0,0.5054737462291997,0
6,52.53,0,0.531919708450698,1
5,106.67,1,0.48443142987663457,1
3,143.57,1,0.49441752928253657,1
7,54.74,1,0.47586946996766705,0
7,99.83,0,0.5207647972304271,0
8,108.0,0,0.5132716556296644,1
8,126.33,1,0.46244799331172187,1
7,40.46,0,0.5263425757899064,0
9,78.62,1,0.4602210471549941,0
4,168.44,1,0.48534705909351783,1
7,145.17,0,0.5165015659243963,0
5,248.21,0,0.5202596628941157,0
9,73.9,0,0.5097516804908668,1
4,57.8,0,0.5448117769616867,1
8,216.47,1,0.4540198961079492,0
4,80.98,0,0.5426458605197905,0
6,216.03,1,0.4674425657350178,0
10,135.52,0,0.4972181535292788,1
8,21.48,0,0.5214083465000228,0
3,77.84,1,0.5006063930431899,1
10,56.76,0,0.5046339848965773,0
5,157.04,0,0.5288232804264471,1
8,27.97,0,0.5207983408073332,0
4,116.67,0,0.5393078959189371,1
5,79.28,0,0.5361141066937091,1
2,108.2,1,0.5044802860650756,1
11,141.81,0,0.4898945472109176,0
5,96.32,0,0.5345176367297226,0
4,47.39,0,0.545783930721884,0
9,144.05,1,0.4541054982699683,0
8,219.84,1,0.4537052808505616,0
5,41.85,0,0.5396182637907003,1
7,151.56,0,0.515900519259128,0
4,142.67,0,0.5368739652236162,1
5,58.5,1,0.4889638456680082,1
10,170.37,0,0.4939369676355886,1
7,117.49,0,0.519104587339911,0
6,98.31,1,0.47849415331639006,0
4,82.33,0,0.5425196673451999,0
5,119.63,1,0.483212402484929,1
11,265.05,0,0.47830260386155826,0
8,34.89,1,0.4710195999889341,0
10,247.31,1,0.43784354766913974,0
8,52.93,1,0.469327011060559,0
4,106.8,0,0.5402313691798863,0
6,105.8,1,0.47779024745637505,0
4,58.16,0,0.5447781516573413,0
4,165.53,0,0.5347325219933013,0
5,51.34,0,0.5387301766919207,0
4,117.7,1,0.4901217945539706,0
7,23.8,1,0.4787767603683212,0
6,173.43,0,0.5205676955882634,0
6,147.13,1,0.4739077394719871,0
8,67.1,1,0.4679980145377508,1
3,38.43,0,0.5532857819007733,0
5,88.7,1,0.48612200514336146,1
7,20.79,0,0.5281891810038316,1
5,213.75,0,0.5234981708487919,1
8,30.43,1,0.4714381602951106,0
10,72.31,1,0.4541276129549731,0
9,105.34,0,0.506792128487361,0
6,384.83,1,0.45165385113348117,0
5,151.94,1,0.4801742006462132,0
12,305.38,1,0.41929907463239935,1
7,158.92,0,0.5152081769985877,0
7,67.93,1,0.4746305515043286,0
9,188.97,1,0.4499148484420089,0
9,228.76,0,0.4951715457624691,1
3,77.08,0,0.5496851253731924,1
5,36.15,0,0.5401515570073466,0
3,82.58,0,0.5491723099316246,1
9,118.33,1,0.45650792279001723,1
4,71.86,1,0.49443700457954287,0
5,14.76,1,0.4930810258820517,0
4,221.32,1,0.4803738031244663,1
4,86.25,0,0.5421532088883155,0
5,140.99,1,0.48120370751414304,1
7,99.11,1,0.4717031261033743,1
3,142.19,1,0.4945474534030115,0
6,123.0,1,0.47617413980253015,1
2,77.64,0,0.5562899652001091,0
7,64.48,0,0.5240866231214065,1
5,113.63,1,0.4837767430616456,1
6,97.46,0,0.527704192687228,0
6,134.42,1,0.4751013929427133,0
3,46.07,0,0.5525744659936348,0
8,61.55,1,0.4685184929518483,1
5,8.54,1,0.4936665942989088,0
9,170.95,1,0.45159513983377814,0
5,159.44,1,0.479469155566263,0
3,133.07,0,0.5444599185080837,1
9,93.68,0,0.5078897897536004,1
7,71.25,0,0.5234506047287331,0
5,170.98,1,0.47838448689490914,0
9,177.03,1,0.4510280793448736,1
8,281.68,1,0.4479388610555671,0
3,48.42,0,0.5523556277591961,1
9,163.92,1,0.45225096015740407,0
8,126.62,1,0.46242084122677335,1
8,88.81,0,0.5150771200238378,0
5,128.79,0,0.5314736055788403,1
8,42.32,0,0.5194493432869951,0
7,91.16,1,0.47244935829302703,0
3,95.83,0,0.5479364639291698,1
7,146.57,1,0.4672510053402476,0
5,273.79,0,0.517854569584617,0
6,146.55,1,0.47396220350060286,0
2,33.94,1,0.5114706685369266,0
7,190.67,1,0.4631187333086455,1
10,199.22,1,0.44230659850403165,0
2,33.01,1,0.5115581903200587,0
11,90.66,1,0.445752111572238,0
4,134.06,1,0.48858204695263885,0
5,87.63,0,0.5353318893746477,0
8,373.18,0,0.48830772139262446,0
5,42.46,0,0.5395611866651294,1
5,38.06,0,0.5399728671811469,1
7,44.83,1,0.4768004988393991,0
7,35.32,1,0.4776941000441982,0
5,99.35,1,0.48512003741820015,0
6,50.91,1,0.48295064370321855,0
8,203.77,1,0.4552058661072084,0
5,14.44,0,0.5421818970393312,1
7,77.97,0,0.5228192084348106,0
7,118.11,1,0.46992019652329425,0
10,118.99,0,0.4987745818275952,0
3,7.4,0,0.5561725329164297,0
1,105.42,0,0.5603508737889462,1
9,190.0,0,0.49882101540846213,0
9,464.45,0,0.4730052460947324,1
4,29.72,1,0.49840465670005485,0
6,71.85,0,0.5301075502522471,1
7,52.78,1,0.4760535957772485,0
6,69.68,1,0.4811855472041474,1
6,123.33,1,0.4761431378551457,0
8,112.11,0,0.5128849253669379,1
6,154.33,1,0.47323168638978386,1
6,31.97,1,0.4847321579001136,1
9,78.29,1,0.46025192323020225,0
7,87.59,1,0.47278449904451164,0
1,40.52,1,0.517578556349305,1
5,131.03,0,0.5312635187292404,0
7,75.49,0,0.5230522323323288,1
3,52.85,0,0.5519430393167548,1
6,59.09,1,0.4821813565492765,0
8,65.31,0,0.5172875440438159,0
5,193.62,1,0.4762571076455553,0
7,199.65,1,0.46227788833536765,0
1,76.84,1,0.5141621464547009,1
7,67.86,1,0.47463712569680677,1
6,139.89,1,0.4745876448761581,0
9,125.72,1,0.45581743388300033,1
7,116.01,1,0.47011722026104075,0
1,107.44,1,0.5112827428754871,0
10,55.11,0,0.5047893340760228,1
7,56.7,1,0.47568535071777723,1
5,71.97,1,0.4876962104270094,0
5,110.91,1,0.48403259117444314,1
5,60.54,1,0.488771855751873,0
5,185.17,0,0.5261825973427541,1
4,68.92,1,0.49471380056513264,0
12,149.17,1,0.4336887146423473,0
4,221.14,0,0.5295179828401001,1
8,226.04,1,0.45312656022263753,1
10,143.98,1,0.4474446931973043,0
7,136.83,1,0.4681642919965592,0
9,184.92,0,0.49929934333168996,0
7,22.45,0,0.5280333705094371,0
9,136.61,1,0.4548002306942477,0
2,126.86,1,0.5027233650211675,0
3,98.6,1,0.4986516478831862,0
5,22.36,0,0.541441369755544,0
9,277.75,0,0.49055964964903603,0
2,218.91,1,0.4940563010293076,0
4,180.07,0,0.5333697951524957,1
9,327.93,1,0.4369985570930719,0
5,206.3,1,0.475065996250639,0
4,79.91,1,0.4936791287640268,0
6,84.36,0,0.5289337230853712,0
4,186.48,0,0.5327688737753573,1
8,145.56,1,0.4606480192337493,0
7,112.17,1,0.4704775162814748,1
11,44.55,1,0.4500466310803239,0
4,114.26,1,0.4904455804928625,0
5,124.24,0,0.5319003100667798,0
4,38.93,0,0.5465737240561512,0
2,95.94,0,0.5545880341720523,1
4,113.27,0,0.539626043133958,0
5,100.12,0,0.5341615188087868,0
8,160.08,0,0.5083701712671763,0
5,17.17,1,0.4928541466704777,1
5,82.65,0,0.5357984305721851,0
4,140.21,0,0.5371043296206135,1
5,1.67,0,0.5433755099683287,0
8,52.61,0,0.5184818376009552,1
6,26.65,0,0.534345847848466,0
6,176.15,1,0.4711834795429466,1
3,58.91,0,0.5513785249526411,0
5,101.68,0,0.5340153129274485,0
4,120.1,1,0.48989590227927304,1
8,12.24,1,0.473145657926544,1
4,89.64,0,0.5418362603142091,1
3,126.5,0,0.5450735864847976,0
4,154.66,0,0.535750949363672,1
7,185.69,1,0.46358512782922306,0
5,165.09,1,0.4789380754591795,0
5,58.23,0,0.5380852467250135,1
12,140.78,1,0.43446497879380325,0
7,77.69,1,0.4737140083585869,0
8,91.04,0,0.5148673328885607,0
7,38.28,0,0.5265472690331373,0
3,136.58,0,0.5441320130317561,0
4,59.3,0,0.5446716688346331,0
4,30.32,0,0.5473772801481683,1
2,184.61,1,0.4972857144294085,1
9,25.81,0,0.5142771596127119,1
6,34.59,1,0.4844856940858807,1
4,172.48,0,0.5340812132340613,1
9,68.56,0,0.5102542902923537,1
1,106.88,1,0.5113354451527987,1
4,33.47,1,0.4980515634746003,1
3,187.69,0,0.5393531066886909,1
8,194.59,1,0.45606344359042494,0
11,274.52,1,0.42871456595791296,0
5,53.53,0,0.5385251983895899,0
1,161.0,1,0.5062411579660154,0
3,79.91,1,0.5004114833312956,1
6,109.15,0,0.526606716759289,0
6,122.34,0,0.5253681101961564,1
7,206.15,0,0.5107640586991004,0
6,89.24,1,0.4793466607408625,0
3,12.13,1,0.5067931881605657,1
5,50.98,0,0.5387638705038124,1
5,21.53,1,0.4924437005358476,1
4,30.41,0,0.5473688818767728,0
3,86.31,1,0.4998088634024191,1
5,284.74,0,0.5168247647343592,0
6,21.9,0,0.5347909670290557,0
11,167.09,1,0.4386518019248352,1
5,228.8,0,0.5220840174912342,1
3,122.34,1,0.4964163623023924,1
8,105.38,1,0.46441007662423167,1
5,40.08,1,0.49069754224743517,0
6,128.04,0,0.5248327543561541,1
6,100.95,0,0.5273765734492023,0
4,161.36,0,0.5351232505483727,0
8,13.84,0,0.5221263606221423,1
4,71.61,0,0.5435215829483223,0
9,117.96,1,0.45654249836994537,1
5,33.23,1,0.4913423258573265,1
7,69.83,1,0.47445211250352115,0
9,151.06,0,0.5024875589508572,0
8,38.17,1,0.47071180582482663,0
9,188.19,0,0.49899144306879456,0
3,63.65,1,0.501942505167631,1
3,57.91,0,0.5514716882986287,1
6,108.15,0,0.526700608568893,1
4,108.79,1,0.4909604541833847,1
8,72.79,0,0.5165840400454349,0
8,67.58,1,0.46795300344380103,1
4,69.56,0,0.5437131407610674,0
7,24.8,1,0.47868277138816745,0
7,121.03,0,0.5187717413399272,0
5,81.52,1,0.48679757359632114,0
7,128.33,1,0.46896148261622694,0
9,146.97,0,0.5028726597304183,0
7,87.79,1,0.47276572300088016,0
10,74.96,0,0.5029203836592595,1
7,33.82,0,0.5269660172411054,0
7,240.24,1,0.4584799770485044,0
5,38.11,1,0.49088297328970776,0
13,111.61,1,0.4305515665303864,0
4,25.28,1,0.4988227211083938,0
10,282.37,1,0.4345960486304704,0
5,107.82,1,0.48432325230393547,0
4,247.86,0,0.5270100890406059,0
5,165.65,1,0.4788854400042483,1
6,95.68,0,0.5278712787154834,0
5,40.03,0,0.5397885532961928,0
4,57.05,0,0.5448818283663386,1
6,137.74,0,0.5239215796364999,0
7,85.06,1,0.4730220226253254,0
4,237.98,1,0.4788077228252889,0
4,208.66,1,0.4815641333484681,0
4,75.26,1,0.49411690464171804,0
5,42.92,0,0.5395181442119938,1
10,267.59,1,0.43596440637420614,0
9,178.29,1,0.4509105793800954,1
5,71.14,0,0.5368764804960917,0
9,126.19,0,0.5048291730826793,1
2,230.33,0,0.5420528251346046,0
2,25.64,0,0.5611187184268674,0
10,128.92,0,0.49783959017680623,0
5,83.05,0,0.5357609596867802,0
8,179.61,0,0.5065316490135872,1
9,31.83,0,0.5137107642256704,1
4,129.47,1,0.4890140215466813,0
6,34.26,1,0.4845167368251423,1
9,184.95,1,0.4502895993852553,1
3,91.24,1,0.49934465802568473,1
6,63.15,1,0.4817995654550429,0
6,155.59,0,0.5222444184660584,0
6,49.6,0,0.5321944613582035,0
4,116.94,0,0.5392826299109984,0
3,186.47,1,0.4903790475592924,1
5,48.45,0,0.5390006531179096,0
7,294.25,1,0.4534339330341665,0
2,271.27,1,0.4891275500396342,1
7,343.72,1,0.44882040698192605,0
6,67.25,0,0.5305390903020862,1
3,132.15,0,0.5445458588787122,1
6,24.4,1,0.4854443103016975,1
3,205.36,1,0.488601164623864,0
5,31.81,0,0.5405575467522328,0
7,171.65,1,0.46490036361868764,1
7,35.96,1,0.47763395829895433,0
7,98.7,1,0.471741607969971,0
5,29.65,1,0.4916793192531789,0
4,181.57,1,0.48411190024407796,1
5,158.25,0,0.5287097247003673,1
7,133.09,0,0.5176376850620094,0
4,212.03,1,0.4812472550963188,1
6,111.31,1,0.47727247700013165,0
5,196.93,1,0.47594615212172314,1
16,202.02,1,0.4026476622985891,0
6,125.54,1,0.47593552350305773,1
5,221.95,0,0.5227277139511427,1
4,79.3,1,0.4937365568896323,0
7,106.74,0,0.5201152433450039,0
6,92.24,0,0.5281941688187921,0
3,57.83,0,0.5514791412103501,0
5,82.08,0,0.5358518258854466,0
7,81.69,0,0.5224696539942243,1
8,60.83,0,0.5177088613999509,1
4,138.63,0,0.5372522788943828,0
10,122.41,1,0.44945411874479657,1
5,121.52,0,0.532155372707178,1
10,102.14,1,0.45134394432842756,1
3,59.74,0,0.551301196636853,1
7,75.33,1,0.47393561549429764,1
5,24.17,0,0.5412721072693911,0
5,63.0,0,0.5376386819347088,1
6,256.91,1,0.463611646900522,0
8,140.15,0,0.5102461151385672,0
4,93.44,0,0.5414809384855677,0
9,16.48,1,0.4660402289585683,0
8,184.35,1,0.45702035141874703,0
7,8.6,0,0.5293331854608783,1
12,148.93,1,0.4337109155516661,1
9,43.44,0,0.5126183320844996,1
8,154.92,1,0.45977226908236235,1
7,122.13,0,0.5186683112099385,0
11,29.1,1,0.45148728770361685,1
8,103.52,0,0.5136931829097857,0
8,55.02,1,0.4691309632975368,1
10,76.19,1,0.45376537399966427,1
9,93.89,1,0.45879266473055585,1
5,184.29,1,0.47713370594971666,0
9,132.49,1,0.4551850240029321,1
4,71.41,1,0.49447937109522566,0
4,36.55,1,0.4977615576766504,1
9,24.99,0,0.5143543070097362,0
3,166.48,1,0.492260724071803,0
1,123.15,1,0.5098041578545405,0
1,38.4,1,0.5177779246934671,0
5,189.08,0,0.5258154296219201,0
8,339.69,0,0.4914598177120174,0
1,31.07,1,0.5184672061310639,0
6,51.42,1,0.48290267841213474,0
4,111.56,0,0.5397860402821084,0
9,106.65,0,0.5066688020507617,0
5,55.4,1,0.48925560126490714,1
5,187.35,1,0.4768461884666505,1
3,123.29,0,0.5453733654698187,1
5,206.92,0,0.5241398198676208,0
7,289.46,1,0.4538810819128962,1
4,45.44,0,0.5459659958658684,0
4,230.11,0,0.5286762337319701,1
3,140.43,1,0.4947131547967437,1
5,70.83,1,0.4878034876861941,1
6,85.64,0,0.5288136009975863,0
7,47.0,1,0.4765966167487481,0
5,79.17,1,0.4870186964322599,1
5,176.1,0,0.5270342040849496,1
8,59.45,0,0.5178386371481031,0
11,165.39,1,0.4388094692854727,0
6,113.28,1,0.47708736941228846,0
4,61.07,1,0.4954528800907663,0
10,356.47,1,0.42775116217186193,1
8,29.0,0,0.5207015236762669,1
4,218.35,1,0.4806530317077164,1
5,314.32,0,0.5140421911790188,1
2,39.24,1,0.5109718752178942,1
6,50.26,1,0.48301177639220266,1
3,76.56,0,0.5497336042974929,1
5,18.12,0,0.5418378366344037,0
4,137.03,0,0.5374020942591476,1
3,15.81,0,0.5553905086919347,1
6,251.79,1,0.464091223031984,1
6,95.95,1,0.4787159625771721,0
14,68.0,1,0.4279777366230063,0
9,58.86,1,0.46207039893745055,1
7,18.34,0,0.5284191322324567,1
3,115.41,0,0.546109131613186,0
1,92.07,1,0.5127291371025658,0
7,69.1,0,0.5236525982307281,0
6,181.04,0,0.519852313518305,1
4,74.5,0,0.5432515112984869,0
6,100.21,0,0.5274460419717957,0
3,275.44,0,0.5311318600854106,1
4,343.69,1,0.46888170223389786,0
5,185.86,1,0.47698618690471856,0
5,64.59,0,0.5374898135479179,1
11,161.35,0,0.4880555695486108,1
8,108.09,0,0.5132631872522453,0
8,25.84,0,0.5209985499103159,0
5,9.23,1,0.4936016348584011,0
4,189.24,0,0.5325101013306098,0
8,66.63,1,0.4680420884052461,0
4,90.92,1,0.4926426283230477,1
4,37.49,0,0.5467081337295276,0
5,164.71,1,0.47897379264143,1
6,64.84,0,0.5307651615748795,1
6,12.03,0,0.5357156998472383,0
7,253.84,1,0.45720851301808907,1
3,134.79,1,0.49524416008897754,0
10,221.25,1,0.44026087627326216,0
7,65.8,0,0.523962619693538,0
1,48.27,1,0.5168496862432161,1
8,143.71,0,0.5099110439573146,0
5,119.42,0,0.5323522845811705,0
6,162.84,0,0.5215630731502134,0
8,82.2,1,0.4665822938252604,0
5,39.36,0,0.5398512399528914,1
5,75.81,0,0.5364391198168791,0
5,50.82,0,0.5387788454176485,1
8,99.43,1,0.46496753062420904,0
15,258.76,0,0.4520978344076662,0
8,19.06,1,0.47250538788317537,1
8,99.85,1,0.4649281780425404,1
5,247.94,1,0.47115655887692715,0
6,43.44,1,0.48365322968440755,1
6,50.44,1,0.4829948472888807,0
5,54.79,0,0.5384072597594526,1
1,79.86,1,0.5138780087143898,0
6,72.96,0,0.5300034109948375,0
2,31.22,1,0.5117266442259258,1
6,27.97,1,0.4851084528164435,1
8,101.9,0,0.5138456054213103,1
5,64.3,1,0.4884180007059885,0
4,63.84,1,0.49519208144072596,1
4,87.96,0,0.5419933364221747,0
9,169.3,0,0.5007701117774521,0
8,124.21,0,0.5117462885910856,0
4,303.23,0,0.521808957220667,1
5,34.18,0,0.5403358493122313,0
8,108.93,1,0.46407752028156424,1
6,88.31,0,0.5285630231051086,0
8,159.41,0,0.5084332402387503,0
4,92.59,1,0.49248541693891007,0
8,14.96,1,0.47289029025196566,0
5,140.69,0,0.5303573931707538,0
5,148.22,1,0.48052393248053105,1
6,66.04,0,0.5306525965384861,1
3,48.56,1,0.5033633292534195,0
3,186.37,1,0.49038846001442815,0
4,74.15,0,0.5432842202942573,0
11,97.03,1,0.4451594541314696,1
2,49.2,0,0.5589322992353569,0
6,98.91,0,0.5275680786930769,0
9,84.0,0,0.5088009983805675,0
8,155.29,1,0.4597376558214024,1
7,214.71,0,0.5099584006968391,1
4,135.36,1,0.48845970427796603,1
2,31.53,1,0.5116974708340905,1
6,160.5,0,0.5217829921160254,0
7,99.44,1,0.47167215313792743,1
4,93.91,0,0.5414369878464883,0
3,30.48,0,0.5540257285087288,0
12,59.72,1,0.44198086967864353,1
3,203.68,1,0.48875927130158886,0
7,116.48,1,0.4700731236609729,1
9,217.97,1,0.44721313057873513,1
1,56.34,1,0.5160906446988571,0
3,273.8,1,0.48216249435033415,1
10,130.45,0,0.49769552919855814,1
9,75.34,0,0.5096161418460294,1
6,83.41,0,0.5290228740316444,0
4,32.33,0,0.5471897123364124,1
7,261.37,1,0.45650477194481554,1
5,41.83,1,0.49053282138566645,0
4,92.27,0,0.5415903447185448,0
11,125.66,0,0.4914146887832898,0
4,37.84,1,0.49764009464559866,1
11,105.85,1,0.4443391092986964,0
4,86.24,1,0.4930832044057491,0
4,34.25,1,0.4979781203161771,1
6,222.05,0,0.5159958189313273,0
8,150.58,1,0.46017830216410727,1
2,91.56,0,0.5549954996883422,0
6,167.12,0,0.5211608066381918,0
4,184.02,0,0.5329995039258357,0
11,73.33,1,0.4473652508322205,0
7,122.27,0,0.5186551472602562,1
7,32.02,1,0.4780042161447525,0
9,185.91,0,0.49920612575411527,0
3,96.23,1,0.49887480424436514,0
4,158.77,1,0.48625684585666346,1
1,135.44,0,0.5575635183289548,0
7,180.43,1,0.4640778145081995,1
4,15.03,1,0.49978785258905933,0
13,80.34,1,0.4334414569836101,0
4,46.1,0,0.5459043751909126,0
