user_id,group,sessions,deposits,feature_used,churn
40683,control,5,75.14,1,1
40684,treatment,9,248.31,1,0
40685,treatment,8,32.96,1,1
40686,control,8,67.69,0,0
40687,treatment,7,87.79,1,1
40688,treatment,11,104.89,1,0
40689,treatment,3,113.08,1,0
40690,control,6,128.65,0,0
40691,treatment,7,89.0,1,0
40692,control,5,47.13,1,1
40693,control,6,40.7,0,0
40694,control,1,205.21,1,0
40695,control,6,114.75,0,0
40696,control,4,74.49,1,1
40697,control,7,19.65,0,0
40698,treatment,2,93.6,0,0
40699,treatment,2,36.81,1,1
40700,treatment,5,178.38,1,0
40701,control,4,195.23,0,1
40702,control,3,113.45,0,0
40703,treatment,3,96.14,1,0
40704,control,3,149.74,0,1
40705,control,5,108.02,0,1
40706,treatment,8,51.56,1,1
40707,treatment,6,135.36,1,0
40708,treatment,6,44.31,0,0
40709,treatment,5,91.03,1,0
40710,control,10,68.08,1,0
40711,control,3,22.18,1,0
40712,treatment,7,140.32,0,0
40713,control,6,124.86,0,0
40714,treatment,5,237.54,0,0
40715,treatment,5,76.46,1,0
40716,control,4,239.32,0,0
40717,control,4,43.84,0,1
40718,treatment,4,161.41,1,0
40719,control,4,68.23,0,1
40720,treatment,5,166.93,1,0
40721,treatment,9,111.09,1,0
40722,control,2,161.15,0,1
40723,control,4,65.18,1,0
40724,control,2,86.73,0,1
40725,treatment,4,42.58,1,0
40726,treatment,6,97.9,0,0
40727,control,5,37.22,0,1
40728,control,6,166.66,0,1
40729,control,4,56.7,0,0
40730,treatment,6,36.66,0,0
40731,treatment,2,127.94,1,1
40732,control,8,177.97,1,1
40733,control,3,228.79,0,1
40734,treatment,6,42.35,1,0
40735,treatment,10,92.4,0,0
40736,control,6,36.69,1,1
40737,treatment,6,51.45,0,1
40738,treatment,6,87.29,1,0
40739,treatment,11,116.1,0,0
40740,treatment,5,51.3,0,0
40741,control,3,294.47,0,0
40742,treatment,9,130.56,0,1
40743,control,7,74.52,0,0
40744,control,10,89.7,1,0
40745,treatment,6,89.44,0,0
40746,treatment,7,110.63,1,0
40747,treatment,4,116.94,1,1
40748,treatment,5,187.59,1,0
40749,control,2,171.08,0,1
40750,control,3,81.44,0,0
40751,control,6,77.63,0,0
40752,control,7,36.99,1,1
40753,control,4,127.43,0,0
40754,treatment,15,95.88,0,0
40755,control,7,25.36,0,1
40756,control,2,101.78,0,0
40757,treatment,5,187.64,1,0
40758,treatment,6,131.42,0,1
40759,control,7,66.48,1,1
40760,control,5,208.39,0,0
40761,treatment,7,249.77,0,0
40762,treatment,5,30.01,1,0
40763,treatment,7,64.98,0,1
40764,treatment,6,31.16,1,1
40765,treatment,7,101.47,1,1
40766,treatment,9,81.8,1,0
40767,control,6,82.71,0,1
40768,control,5,117.71,0,1
40769,control,9,121.81,0,0
40770,control,3,27.62,0,1
40771,treatment,3,29.21,1,0
40772,control,2,97.54,1,1
40773,control,7,70.76,1,0
40774,treatment,8,84.07,1,0
40775,treatment,12,244.6,1,0
40776,control,2,94.33,0,1
40777,control,3,15.39,1,1
40778,control,6,24.95,0,1
40779,control,5,123.34,1,1
40780,treatment,1,219.72,1,0
40781,treatment,4,121.28,0,1
40782,control,4,175.83,0,1
40783,treatment,6,57.67,1,0
40784,treatment,3,132.04,1,0
40785,treatment,9,82.3,1,0
40786,treatment,11,116.32,0,0
40787,control,7,217.32,1,0
40788,treatment,5,37.92,1,0
40789,control,4,402.72,1,1
40790,treatment,4,119.58,1,1
40791,control,2,75.62,0,0
40792,control,7,192.02,0,0
40793,control,7,25.58,1,1
40794,treatment,2,113.29,0,1
40795,control,4,90.93,1,0
40796,treatment,8,128.3,1,0
40797,control,5,93.68,1,0
40798,control,8,192.2,1,1
40799,treatment,9,219.15,1,1
40800,treatment,9,121.76,0,0
40801,control,6,52.19,0,0
40802,control,6,79.43,0,1
40803,control,5,121.84,0,1
40804,treatment,7,138.63,1,0
40805,treatment,6,61.1,1,0
40806,treatment,6,163.35,0,0
40807,control,5,51.56,1,0
40808,treatment,11,21.41,0,0
40809,control,4,156.98,0,1
40810,control,4,74.38,1,0
40811,control,4,123.75,1,0
40812,treatment,6,56.35,1,1
40813,control,6,192.89,1,0
40814,treatment,6,63.79,1,0
40815,control,5,43.54,1,0
40816,treatment,7,102.76,0,0
40817,treatment,2,50.87,0,1
40818,control,4,49.71,0,0
40819,control,5,169.84,0,1
40820,control,6,122.59,0,1
40821,control,2,45.33,1,1
40822,treatment,9,42.75,1,1
40823,treatment,9,114.57,1,0
40824,treatment,5,241.13,0,0
40825,control,5,65.49,0,0
40826,treatment,7,328.62,0,1
40827,control,9,117.53,0,0
40828,control,2,51.86,1,1
40829,control,4,227.01,1,1
40830,treatment,9,40.61,1,0
40831,control,4,119.16,1,0
40832,treatment,5,104.04,0,0
40833,control,4,37.07,0,0
40834,treatment,7,233.89,1,0
40835,treatment,7,84.62,1,0
40836,control,7,283.35,1,0
40837,control,11,130.8,0,0
40838,treatment,1,29.19,0,1
40839,control,7,141.68,1,1
40840,control,5,183.94,0,0
40841,control,5,157.77,1,1
40842,control,8,60.98,0,0
40843,treatment,6,247.07,1,0
40844,treatment,6,85.45,0,1
40845,control,5,47.42,0,0
40846,treatment,5,131.56,0,1
40847,treatment,4,91.86,0,0
40848,control,6,89.52,0,1
40849,control,6,23.76,1,1
40850,treatment,3,66.08,1,0
40851,treatment,4,119.93,0,0
40852,control,3,141.86,0,1
40853,control,3,93.29,1,1
40854,treatment,4,208.93,1,0
40855,treatment,3,156.12,1,1
40856,treatment,7,180.37,0,0
40857,treatment,7,75.96,1,0
40858,treatment,2,47.96,0,0
40859,control,6,104.44,1,1
40860,treatment,6,77.66,1,1
40861,treatment,10,109.88,1,0
40862,control,4,39.33,1,0
40863,treatment,2,285.63,1,1
40864,control,6,61.53,0,1
40865,treatment,4,191.82,1,0
40866,control,6,80.43,1,0
40867,treatment,8,109.63,1,0
40868,control,7,90.99,0,1
40869,control,4,26.08,1,0
40870,treatment,5,259.23,1,0
40871,treatment,7,275.8,0,0
40872,control,4,12.01,0,1
40873,control,5,29.95,1,0
40874,treatment,7,161.44,0,0
40875,treatment,10,66.87,1,1
40876,control,7,3.22,1,0
40877,control,4,204.5,1,0
40878,treatment,7,49.37,1,0
40879,treatment,6,110.24,1,0
40880,treatment,9,177.67,1,0
40881,treatment,6,141.5,1,1
40882,control,5,170.29,1,0
40883,control,6,119.82,1,1
40884,treatment,5,176.09,1,1
40885,treatment,12,227.93,1,0
40886,control,3,132.05,0,0
40887,treatment,3,97.43,0,0
40888,treatment,4,147.92,0,0
40889,control,6,74.42,0,1
40890,treatment,5,82.18,1,1
40891,control,4,140.67,1,0
40892,control,6,67.52,1,0
40893,control,9,10.47,1,1
40894,treatment,4,118.12,1,1
40895,treatment,5,226.52,1,0
40896,control,6,123.82,0,0
40897,control,3,151.06,0,1
40898,control,2,152.78,0,0
40899,treatment,8,207.13,0,1
40900,treatment,4,69.18,0,0
40901,control,1,148.88,0,1
40902,control,7,10.4,0,0
40903,treatment,5,75.34,1,0
40904,control,5,191.55,0,0
40905,control,8,14.88,0,0
40906,treatment,2,67.2,0,0
40907,treatment,6,131.14,1,0
40908,control,8,63.8,1,1
40909,treatment,7,52.29,1,0
40910,treatment,12,48.0,1,1
40911,control,4,174.12,0,1
40912,control,1,9.81,1,1
40913,control,4,119.03,0,1
40914,control,5,59.91,1,0
40915,control,6,140.59,0,0
40916,control,4,84.31,1,0
40917,control,2,161.07,1,1
40918,control,5,27.48,0,0
40919,treatment,6,40.44,1,1
40920,treatment,4,159.97,1,1
40921,control,2,96.23,1,1
40922,control,9,80.3,0,1
40923,control,5,162.71,0,1
40924,control,8,77.08,0,0
40925,treatment,9,72.09,1,1
40926,control,2,13.11,0,0
40927,control,5,14.68,0,1
40928,treatment,7,132.01,1,0
40929,control,5,121.03,1,0
40930,treatment,8,226.58,1,0
40931,control,5,45.91,0,1
40932,treatment,6,98.75,1,1
40933,control,2,142.33,1,0
40934,control,7,97.61,1,1
40935,treatment,7,203.08,1,1
40936,control,6,180.96,1,0
40937,treatment,8,142.24,1,1
40938,treatment,6,58.35,0,0
40939,treatment,3,100.1,1,0
40940,control,4,72.06,1,1
40941,control,2,222.41,1,1
40942,control,5,27.32,0,0
40943,treatment,3,87.94,1,0
40944,treatment,4,84.3,1,0
40945,treatment,6,187.65,1,0
40946,treatment,7,112.4,1,0
40947,treatment,9,96.63,1,0
40948,control,3,20.45,0,0
40949,control,2,117.49,0,0
40950,treatment,1,122.53,1,1
40951,treatment,4,124.11,1,0
40952,treatment,6,60.69,1,0
40953,control,6,103.49,0,1
40954,treatment,11,115.44,1,0
40955,treatment,10,82.27,0,0
40956,control,4,64.15,1,0
40957,control,3,54.58,0,1
40958,treatment,9,210.54,1,1
40959,treatment,8,141.21,1,1
40960,treatment,8,25.7,1,1
40961,control,5,43.38,0,0
40962,control,2,31.76,0,1
40963,control,7,182.72,0,1
40964,control,4,89.86,0,0
40965,control,6,60.76,1,1
40966,treatment,5,97.02,1,0
40967,control,2,139.12,1,0
40968,treatment,10,77.65,1,1
40969,treatment,8,64.16,1,1
40970,control,5,88.63,0,1
40971,treatment,3,84.8,1,0
40972,control,3,12.04,1,0
40973,treatment,4,81.86,1,0
40974,treatment,11,60.58,1,1
40975,control,1,26.95,1,0
40976,treatment,3,64.9,0,0
40977,control,5,108.77,0,1
40978,control,9,67.84,0,0
40979,treatment,4,96.44,1,0
40980,treatment,7,30.42,0,0
40981,control,6,32.79,0,1
40982,treatment,5,71.64,1,1
40983,treatment,4,131.06,1,0
40984,control,10,32.09,1,1
40985,control,5,72.48,1,1
40986,treatment,4,100.41,0,0
40987,control,5,83.4,1,0
40988,treatment,2,43.13,1,0
40989,treatment,4,275.95,1,0
40990,control,5,145.52,0,1
40991,control,2,31.12,0,1
40992,treatment,2,178.26,0,0
40993,control,4,110.97,0,0
40994,control,8,163.98,0,1
40995,control,7,43.5,0,1
40996,treatment,10,178.79,1,0
40997,control,7,52.63,1,0
40998,treatment,6,44.85,1,0
40999,treatment,6,181.38,1,0
41000,control,3,59.72,0,1
41001,treatment,9,125.68,1,0
41002,control,4,229.74,1,1
41003,treatment,6,95.81,0,0
41004,control,7,60.72,1,0
41005,control,7,254.84,0,0
41006,treatment,4,63.37,1,0
41007,control,7,7.0,0,1
41008,control,6,22.63,0,1
41009,treatment,6,41.35,1,1
41010,treatment,7,221.47,1,0
41011,control,5,231.32,0,1
41012,treatment,2,35.53,0,0
41013,treatment,4,89.44,1,0
41014,treatment,8,49.97,1,0
41015,control,10,133.68,1,1
41016,control,5,105.29,1,1
41017,control,7,33.21,0,0
41018,control,5,59.63,1,0
41019,control,7,62.91,0,1
41020,control,4,18.7,0,0
41021,treatment,4,116.35,1,1
41022,treatment,8,81.15,0,0
41023,treatment,3,126.55,0,0
41024,treatment,5,136.9,0,1
41025,treatment,7,119.85,1,0
41026,treatment,3,114.97,1,0
41027,treatment,2,171.67,0,1
41028,control,5,156.22,0,0
41029,control,5,54.15,0,0
41030,treatment,8,139.9,1,1
41031,control,2,85.76,0,0
41032,treatment,3,81.58,1,1
41033,treatment,5,168.69,1,0
41034,control,7,91.84,1,0
41035,treatment,8,57.94,1,0
41036,control,6,40.86,0,0
41037,treatment,4,85.89,1,0
41038,control,4,131.4,0,0
41039,control,5,163.27,1,1
41040,treatment,5,112.41,1,0
41041,control,4,94.37,0,0
41042,treatment,6,29.37,1,0
41043,control,1,56.36,0,1
41044,control,6,122.64,1,0
41045,treatment,6,93.26,1,0
41046,control,4,149.04,0,0
41047,control,4,132.83,1,0
41048,control,8,16.35,1,0
41049,treatment,9,158.11,1,0
41050,control,9,22.43,0,1
41051,treatment,1,107.36,1,0
41052,control,1,43.77,0,1
41053,control,6,92.36,1,1
41054,control,6,128.35,0,0
41055,treatment,4,122.4,1,0
41056,treatment,4,214.44,1,1
41057,treatment,5,60.24,0,1
41058,control,5,199.03,1,0
41059,treatment,9,71.37,0,0
41060,control,5,137.48,1,1
41061,control,1,25.76,1,1
41062,control,6,108.58,0,1
41063,treatment,7,100.23,1,0
41064,treatment,6,277.25,0,0
41065,treatment,7,168.21,1,0
41066,treatment,7,104.54,0,0
41067,control,7,22.56,0,0
41068,control,1,119.56,0,0
41069,treatment,9,43.71,0,1
41070,treatment,6,268.3,1,0
41071,treatment,6,221.83,0,0
41072,control,4,60.58,0,0
41073,control,5,203.23,0,0
41074,control,7,50.92,0,0
41075,treatment,2,167.73,1,1
41076,control,6,200.36,1,0
41077,treatment,3,224.17,1,0
41078,control,8,65.84,0,1
41079,treatment,6,58.04,1,1
41080,treatment,7,41.49,1,1
41081,control,7,96.04,0,0
41082,treatment,5,184.4,1,1
41083,control,3,185.84,0,1
41084,treatment,5,138.46,0,0
41085,control,7,13.34,1,0
41086,control,8,33.11,0,0
41087,treatment,9,173.32,1,0
41088,control,8,45.77,0,0
41089,treatment,4,69.93,1,0
41090,treatment,5,92.2,1,1
41091,treatment,4,90.57,1,0
41092,treatment,8,57.38,1,0
41093,treatment,11,65.79,1,0
41094,control,5,106.93,0,1
41095,control,8,206.3,1,1
41096,treatment,3,32.48,1,0
41097,control,7,43.64,0,0
41098,treatment,3,36.62,1,1
41099,treatment,4,199.23,0,0
41100,treatment,7,239.4,1,1
41101,control,3,24.58,0,0
41102,treatment,7,83.31,0,0
41103,treatment,4,40.42,1,0
41104,control,4,89.59,0,1
41105,treatment,10,49.21,0,0
41106,control,2,50.15,0,1
41107,treatment,3,83.22,1,0
41108,control,5,47.87,0,1
41109,treatment,13,67.8,1,1
41110,treatment,7,37.82,0,1
41111,treatment,8,36.67,1,0
41112,treatment,9,103.22,1,0
41113,treatment,8,52.78,0,1
41114,control,1,77.85,0,0
41115,treatment,9,56.26,0,1
41116,control,5,34.69,1,0
41117,control,2,136.02,0,0
41118,treatment,7,30.02,1,1
41119,control,2,38.35,1,0
41120,treatment,6,149.64,1,0
41121,control,9,65.51,0,0
41122,treatment,5,112.28,1,0
41123,control,6,76.97,0,1
41124,treatment,6,23.29,1,1
41125,control,5,140.6,0,0
41126,treatment,6,96.1,1,1
41127,control,2,73.36,1,0
41128,treatment,4,67.19,1,0
41129,treatment,9,134.3,0,1
41130,treatment,7,301.11,0,1
41131,control,2,82.67,0,0
41132,control,4,179.11,0,0
41133,treatment,10,127.92,0,1
41134,control,6,172.79,1,0
41135,treatment,6,51.08,0,1
41136,treatment,12,47.37,1,0
41137,control,3,60.04,0,0
41138,treatment,5,166.65,1,1
41139,control,3,66.1,1,1
41140,control,7,271.18,1,1
41141,control,10,121.27,0,0
41142,treatment,9,130.58,1,0
41143,control,3,79.77,0,1
41144,control,4,156.79,0,1
41145,treatment,4,65.09,1,0
41146,control,6,80.63,1,0
41147,control,6,153.3,0,0
41148,control,8,121.04,1,0
41149,control,6,64.69,0,1
41150,treatment,8,116.11,1,0
41151,treatment,2,137.97,0,0
41152,treatment,7,337.68,1,0
41153,control,6,110.79,0,1
41154,control,4,83.43,0,1
41155,control,5,110.06,0,0
41156,control,2,130.63,1,1
41157,control,9,37.73,1,1
41158,treatment,7,20.47,1,1
41159,control,6,236.99,0,1
41160,control,5,172.05,0,0
41161,treatment,7,184.88,1,0
41162,treatment,4,62.99,1,0
41163,control,5,9.45,0,0
41164,control,4,102.03,0,0
41165,treatment,6,34.62,1,1
41166,treatment,8,148.9,1,0
41167,treatment,4,67.63,1,0
41168,treatment,5,48.39,0,1
41169,control,3,102.54,1,0
41170,control,2,68.7,1,1
41171,treatment,10,60.04,1,1
41172,treatment,9,44.32,1,0
41173,control,7,71.91,1,1
41174,control,4,176.45,1,0
41175,control,6,130.57,0,1
41176,treatment,4,80.66,0,1
41177,control,6,274.65,0,0
41178,control,5,41.92,1,1
41179,control,5,71.78,0,0
41180,control,5,61.08,1,1
41181,treatment,5,41.96,1,1
41182,treatment,5,117.34,1,0
41183,treatment,13,211.73,1,1
41184,control,5,203.47,0,0
41185,treatment,3,83.17,1,0
41186,control,2,24.13,0,1
41187,control,12,92.31,0,1
41188,control,11,70.29,0,1
41189,treatment,6,105.05,1,0
41190,control,7,72.73,1,1
41191,control,3,87.29,1,0
41192,treatment,5,108.21,0,1
41193,control,5,44.62,1,1
41194,control,6,37.68,0,1
41195,control,7,45.27,0,1
41196,treatment,7,63.96,0,1
41197,treatment,5,83.82,1,1
41198,treatment,5,130.61,1,1
41199,treatment,4,141.69,1,0
41200,control,4,37.69,0,0
41201,treatment,3,22.99,1,1
41202,control,9,234.51,0,1
41203,treatment,6,90.48,0,0
41204,treatment,6,46.6,1,0
41205,control,8,16.98,0,0
41206,treatment,13,64.12,1,0
41207,treatment,6,34.53,0,0
41208,treatment,8,221.09,1,1
41209,treatment,7,54.38,1,1
41210,control,11,79.73,0,1
41211,control,5,137.47,0,1
41212,treatment,6,119.21,1,0
41213,control,5,146.11,0,0
41214,control,5,71.58,0,1
41215,treatment,10,196.25,1,1
41216,treatment,4,126.96,0,0
41217,control,6,10.57,0,1
41218,treatment,4,188.58,1,1
41219,treatment,6,109.75,1,1
41220,treatment,3,292.95,1,1
41221,treatment,6,134.03,0,0
41222,treatment,8,385.21,1,0
41223,treatment,4,100.04,1,1
41224,control,3,149.44,0,0
41225,treatment,8,211.44,1,0
41226,treatment,3,131.93,1,0
41227,treatment,5,50.87,0,1
41228,control,4,88.83,1,0
41229,treatment,7,142.01,1,1
41230,control,4,24.25,0,0
41231,treatment,4,202.11,1,0
41232,control,1,134.08,1,0
41233,treatment,10,105.14,1,0
41234,control,4,27.19,0,1
41235,control,6,99.64,0,1
41236,treatment,9,97.76,0,1
41237,control,3,197.64,1,1
41238,treatment,9,147.88,0,0
41239,control,1,63.12,0,1
41240,control,6,34.72,1,0
41241,control,7,63.74,0,1
41242,treatment,2,67.87,1,0
41243,control,5,312.29,0,1
41244,control,13,53.69,1,0
41245,control,2,27.86,1,0
41246,treatment,4,106.12,1,0
41247,control,2,88.64,0,0
41248,control,4,112.74,0,1
41249,treatment,5,79.35,1,1
41250,treatment,9,30.55,1,1
41251,control,4,98.68,1,1
41252,control,4,234.86,1,0
41253,treatment,3,135.32,0,0
41254,treatment,5,49.35,1,0
41255,control,2,76.44,0,0
41256,control,6,100.74,1,0
41257,treatment,4,188.09,1,0
41258,treatment,7,82.86,1,1
41259,control,4,177.34,1,0
41260,control,6,119.35,1,0
41261,control,6,29.97,0,0
41262,control,4,30.47,1,1
41263,control,9,226.75,0,0
41264,control,4,132.58,1,0
41265,treatment,3,80.64,1,1
41266,control,3,40.43,0,0
41267,control,8,102.06,1,0
41268,treatment,7,268.23,1,0
41269,control,7,54.19,0,1
41270,control,5,149.14,0,0
41271,control,7,104.97,0,0
41272,control,4,38.77,0,1
41273,control,5,65.05,0,0
41274,control,8,28.67,1,0
41275,control,4,34.09,1,0
41276,control,5,101.55,0,0
41277,treatment,8,195.8,1,0
41278,control,7,298.79,0,1
41279,treatment,8,73.55,1,0
41280,control,3,98.13,1,0
41281,treatment,7,133.95,0,1
41282,treatment,6,104.19,1,1
41283,control,3,70.13,1,1
41284,control,6,48.38,1,0
41285,control,5,80.17,1,1
41286,control,1,194.29,0,0
41287,treatment,14,98.78,0,0
41288,treatment,8,236.05,1,0
41289,treatment,5,198.84,1,0
41290,treatment,4,64.71,1,1
41291,treatment,5,200.9,1,1
41292,control,9,50.07,0,0
41293,treatment,7,61.14,0,0
41294,treatment,3,93.54,1,0
41295,treatment,2,49.01,1,0
41296,treatment,8,106.93,1,0
41297,treatment,8,139.63,0,1
41298,treatment,6,32.41,1,1
41299,control,10,92.54,0,1
41300,control,7,112.9,0,1
41301,control,9,40.9,1,0
41302,control,10,193.06,1,0
41303,control,7,69.22,1,0
41304,treatment,2,93.64,1,0
41305,control,2,86.24,1,0
41306,treatment,4,208.14,0,1
41307,treatment,10,53.57,1,1
41308,treatment,6,68.23,0,0
41309,control,5,28.84,0,0
41310,control,4,63.52,0,0
41311,control,7,81.03,0,0
41312,treatment,5,124.74,1,0
41313,control,8,335.46,0,1
41314,control,4,118.93,0,0
41315,treatment,7,116.74,1,1
41316,control,5,93.09,1,0
41317,control,6,81.72,0,1
41318,treatment,7,160.93,1,0
41319,treatment,5,217.66,1,0
41320,control,5,105.14,0,0
41321,control,8,28.13,1,0
41322,control,11,91.91,0,0
41323,control,4,19.34,1,0
41324,treatment,5,157.79,1,1
41325,treatment,10,83.53,1,0
41326,control,6,42.02,0,0
41327,treatment,5,182.57,1,0
41328,treatment,8,99.6,1,0
41329,treatment,3,144.29,0,1
41330,treatment,7,204.56,1,0
41331,control,6,89.06,1,1
41332,control,5,147.44,0,0
41333,treatment,6,92.99,1,0
41334,control,5,19.78,0,0
41335,treatment,9,43.57,1,0
41336,control,5,177.77,0,1
41337,treatment,5,154.88,0,0
41338,control,3,42.83,1,1
41339,control,1,95.55,1,1
41340,treatment,10,127.31,0,0
41341,treatment,6,93.83,1,1
41342,control,4,47.17,0,0
41343,treatment,4,67.65,1,0
41344,control,7,35.22,1,0
41345,control,4,147.6,1,0
41346,treatment,9,74.04,1,0
41347,treatment,1,76.2,1,0
41348,control,3,146.33,1,1
41349,control,9,131.22,1,1
41350,treatment,9,98.29,1,1
41351,control,5,49.47,0,0
41352,control,3,81.73,0,0
41353,control,4,34.31,1,1
41354,control,5,58.15,0,0
41355,treatment,10,66.32,0,0
41356,treatment,7,45.47,1,0
41357,treatment,5,114.3,1,1
41358,treatment,7,86.63,1,1
41359,treatment,5,102.43,1,0
41360,control,5,80.41,1,0
41361,treatment,4,68.13,1,0
41362,treatment,3,53.77,1,1
41363,control,7,123.19,0,1
41364,control,1,67.28,0,1
41365,treatment,6,88.14,1,0
41366,control,4,85.28,0,0
41367,control,6,109.36,0,1
41368,control,9,19.98,1,1
41369,control,3,26.67,0,1
41370,treatment,4,148.24,0,0
41371,control,7,42.24,0,0
41372,control,3,114.67,0,1
41373,treatment,6,64.4,1,1
41374,treatment,3,304.71,1,0
41375,treatment,3,65.9,1,0
41376,control,6,37.05,1,0
41377,treatment,5,69.53,1,0
41378,treatment,8,73.44,1,1
41379,treatment,3,186.12,1,0
41380,treatment,3,72.49,1,1
41381,treatment,7,99.37,1,0
41382,treatment,5,90.21,1,0
41383,control,5,152.92,0,1
41384,control,7,29.74,0,0
41385,control,6,104.98,1,1
41386,control,7,95.42,0,1
41387,control,4,159.31,0,1
41388,control,8,83.1,1,0
41389,control,4,34.04,1,1
41390,treatment,8,62.67,1,0
41391,treatment,9,69.67,1,0
41392,treatment,3,48.73,1,0
41393,treatment,4,256.85,1,0
41394,control,2,11.91,1,0
41395,treatment,7,178.15,1,1
41396,control,3,235.35,0,1
41397,treatment,7,53.63,1,0
41398,treatment,6,86.61,1,0
41399,treatment,5,134.96,0,0
41400,control,1,94.92,0,0
41401,control,3,70.49,1,1
41402,control,6,104.05,0,1
41403,control,5,126.29,0,0
41404,treatment,6,145.82,1,1
41405,control,5,199.34,1,1
41406,control,8,67.37,1,0
41407,control,4,186.41,0,0
41408,control,6,225.73,0,1
41409,treatment,8,129.35,0,0
41410,treatment,7,44.27,1,1
41411,control,5,138.22,1,1
41412,treatment,6,11.08,1,0
41413,control,3,143.41,1,1
41414,control,3,85.46,1,0
41415,control,4,51.73,0,0
41416,control,7,39.82,0,1
41417,treatment,4,39.21,1,0
41418,control,1,59.3,0,0
41419,control,3,229.62,0,0
41420,treatment,2,81.79,1,0
41421,control,4,28.21,0,1
41422,treatment,6,271.26,1,1
41423,control,4,57.33,0,0
41424,control,4,180.6,1,1
41425,treatment,5,73.42,1,1
41426,treatment,7,111.4,1,0
41427,treatment,5,76.86,1,0
41428,treatment,2,97.68,1,0
41429,control,8,216.52,1,1
41430,treatment,8,71.95,0,0
41431,treatment,5,162.47,1,0
41432,control,3,21.29,0,1
41433,treatment,5,86.46,1,1
41434,treatment,5,66.18,1,0
41435,treatment,4,46.14,1,0
41436,control,5,188.86,0,1
41437,treatment,7,28.28,1,1
41438,control,9,55.16,0,0
41439,treatment,6,155.02,0,0
41440,control,8,113.37,1,1
41441,treatment,10,98.62,1,0
41442,treatment,3,117.35,1,0
41443,control,3,232.14,0,0
41444,treatment,7,133.74,0,0
41445,treatment,8,139.37,1,1
41446,treatment,5,128.42,1,1
41447,control,7,258.85,1,1
41448,control,7,112.64,1,1
41449,control,7,40.11,1,1
41450,control,5,76.12,0,0
41451,treatment,7,104.21,0,0
41452,control,8,89.51,0,0
